step,type,amount,oldbalanceOrg,newbalanceOrig,amount_ratio,new_device,location_anomaly,velocity_5m,velocity_1h,account_age_days,fraud_incidents,hour_of_day,risky_network_links,isFraud
346,PAYMENT,24634.5,93770.11,69135.61,0.98,0,0,0,2,162,0,10,0,0
129,PAYMENT,4612.44,38747.72,34135.28,0.95,0,0,0,3,125,0,9,0,0
563,PAYMENT,2141.92,26367.84,24225.92,1.88,0,0,0,1,1499,0,11,0,0
717,PAYMENT,11271.75,136672.88,125401.13,2.13,0,0,1,2,788,0,21,0,0
707,PAYMENT,13466.71,119587.16,106120.45,0.81,1,1,0,2,594,0,11,0,0
521,PAYMENT,21269.44,221710.16,200440.72,1.14,0,0,1,1,332,0,17,0,0
356,DEBIT,7390.11,67394.49,60004.38,1.23,0,1,1,1,1065,0,20,0,0
496,CASH_OUT,406034.52,395807.11,0.0,8.49,1,1,4,9,32,0,16,1,1
726,PAYMENT,20977.62,184377.73,163400.11,0.47,0,0,0,1,973,0,6,0,0
565,PAYMENT,20976.31,304035.9,283059.59,1.66,0,1,0,2,1448,0,13,0,0
162,TRANSFER,15385.97,59429.21,44043.24,1.9,1,0,0,2,1478,0,18,0,0
587,CASH_OUT,20497.33,41586.97,21089.64,1.84,0,0,0,0,1622,0,11,0,0
245,DEBIT,23320.08,78236.51,54916.43,1.15,0,0,1,0,1254,0,5,0,0
28,PAYMENT,5051.59,70375.04,65323.45,1.94,0,1,1,2,2085,0,4,0,0
119,TRANSFER,294.87,3307.51,3012.64,1.66,1,0,0,1,1275,0,23,0,0
682,CASH_OUT,17863.77,188406.31,170542.54,0.58,0,1,1,1,703,0,10,0,0
606,DEBIT,16506.12,51536.03,35029.91,1.57,0,0,0,1,2458,0,6,0,0
426,TRANSFER,11362.38,153359.03,141996.65,1.64,0,0,1,2,1364,0,18,0,0
743,CASH_OUT,170331.18,144920.59,0.0,6.76,1,1,3,9,61,2,23,3,1
509,CASH_OUT,17843.33,22833.94,4990.61,0.81,1,1,0,1,1750,0,5,0,0
251,PAYMENT,16737.75,209900.61,193162.86,0.55,0,1,1,0,1401,0,11,0,0
352,TRANSFER,5653.91,61436.38,55782.47,2.1,1,0,1,1,758,0,16,0,0
476,DEBIT,4340.36,48137.39,43797.03,1.91,0,1,0,0,612,0,20,0,0
156,PAYMENT,22844.07,128463.48,105619.41,2.16,1,1,1,3,1468,0,12,0,0
268,TRANSFER,350.44,4066.27,3715.83,1.01,0,0,0,2,2272,0,4,0,0
61,PAYMENT,20020.77,112680.23,92659.46,1.92,0,0,1,3,656,0,13,0,0
473,DEBIT,9569.31,21742.54,12173.23,0.19,1,0,0,2,1714,0,17,0,0
146,PAYMENT,220.78,1679.16,1458.38,0.31,0,0,0,3,382,0,2,0,0
59,PAYMENT,24674.78,294765.93,270091.15,1.08,0,0,0,1,826,0,11,0,0
608,CASH_OUT,94041.28,97517.12,3475.84,11.74,1,1,3,5,10,2,8,2,1
99,TRANSFER,17245.51,242811.42,225565.91,0.41,0,0,1,1,1120,0,3,0,0
683,PAYMENT,2380.21,14815.01,12434.8,0.72,0,0,1,0,124,0,11,0,0
707,TRANSFER,2223.85,29869.48,27645.63,0.17,0,0,1,3,1554,0,11,0,0
542,TRANSFER,12427.86,57653.38,45225.52,0.65,0,0,1,0,1361,0,14,0,0
98,TRANSFER,1434.72,7422.31,5987.59,1.15,0,0,1,0,1600,0,2,0,0
429,PAYMENT,10593.3,73721.99,63128.69,0.15,0,0,1,3,1839,0,21,0,0
120,TRANSFER,93148.21,109738.01,16589.8,11.43,1,0,3,8,84,1,0,1,1
230,TRANSFER,300733.19,359784.1,59050.91,4.0,1,1,3,10,92,0,14,3,1
135,CASH_OUT,20788.36,124667.42,103879.06,0.55,1,0,0,2,2006,0,15,0,0
118,CASH_OUT,10332.19,110828.42,100496.23,0.77,0,0,0,0,189,0,22,0,0
601,TRANSFER,7567.53,42722.24,35154.71,2.13,0,0,0,1,1730,0,1,0,0
266,CASH_OUT,390911.47,343325.26,0.0,11.22,1,1,7,12,159,2,2,3,1
342,DEBIT,9391.07,122280.09,112889.02,0.68,0,1,0,1,471,0,6,0,0
562,TRANSFER,83040.38,82167.87,0.0,16.99,0,0,2,5,10,2,10,4,1
214,TRANSFER,21267.8,285738.89,264471.09,1.48,0,1,1,0,1450,0,22,0,0
118,DEBIT,4599.71,60523.3,55923.59,1.58,0,0,0,1,844,0,22,0,0
111,PAYMENT,19354.79,236910.41,217555.62,1.85,0,0,1,2,481,0,15,0,0
90,DEBIT,7109.05,13381.24,6272.19,1.65,0,0,1,3,857,0,18,0,0
498,PAYMENT,677.09,8521.07,7843.98,0.94,0,0,1,3,578,0,18,0,0
618,CASH_OUT,160519.88,133909.39,0.0,14.57,1,0,4,9,150,2,18,3,1
688,CASH_OUT,434122.87,415177.62,0.0,8.93,1,0,4,14,130,2,16,1,1
603,CASH_OUT,20974.53,305846.25,284871.72,1.76,0,0,1,2,1999,0,3,0,0
363,TRANSFER,13379.88,114739.33,101359.45,1.09,1,0,1,0,2045,0,3,0,0
289,DEBIT,2312.09,22332.76,20020.67,1.22,0,0,1,0,2472,0,1,0,0
729,CASH_OUT,114175.59,93467.24,0.0,8.85,0,0,3,10,5,1,9,1,1
602,TRANSFER,401244.58,340034.87,0.0,7.59,1,1,8,15,71,2,2,4,1
641,PAYMENT,23675.99,346331.23,322655.24,1.0,0,1,1,0,1885,0,17,0,0
107,PAYMENT,21355.9,292043.74,270687.84,2.06,0,0,0,1,1260,0,11,0,0
44,CASH_OUT,7927.64,28924.24,20996.6,0.26,0,0,1,1,297,0,20,0,0
141,CASH_OUT,24969.59,181709.16,156739.57,0.38,0,0,0,3,1075,0,21,0,0
615,CASH_OUT,402072.49,467238.12,65165.63,4.23,1,1,4,10,68,2,15,3,1
3,DEBIT,24982.32,74933.26,49950.94,0.1,0,0,0,2,2224,0,3,0,0
417,TRANSFER,320113.85,380378.56,60264.71,9.91,1,0,8,12,131,2,9,3,1
262,PAYMENT,23486.09,217804.98,194318.89,2.06,1,0,0,2,645,0,22,0,0
328,PAYMENT,9762.57,11708.87,1946.3,0.75,0,1,0,2,1765,0,16,0,0
646,CASH_OUT,17079.94,142011.03,124931.09,1.08,0,0,1,3,394,0,22,0,0
470,TRANSFER,3534.07,46896.14,43362.07,1.72,0,1,1,2,1301,0,14,0,0
306,TRANSFER,6230.61,36031.44,29800.83,1.81,0,0,1,0,1895,0,18,0,0
584,TRANSFER,1652.89,24395.16,22742.27,0.14,0,0,0,1,874,0,8,0,0
60,TRANSFER,4296.02,38079.66,33783.64,1.1,0,0,0,1,1366,0,12,0,0
486,CASH_OUT,70282.38,59210.34,0.0,5.99,0,1,2,7,31,1,6,4,1
592,PAYMENT,20371.86,142815.95,122444.09,0.99,0,0,0,3,2331,0,16,0,0
596,DEBIT,12571.01,128940.81,116369.8,2.04,0,1,0,3,1097,0,20,0,0
661,TRANSFER,376586.79,358948.28,0.0,7.7,1,1,5,13,111,1,13,4,1
126,TRANSFER,234226.76,196506.49,0.0,4.06,0,0,5,15,98,1,6,2,1
200,CASH_OUT,622.85,1623.48,1000.63,0.2,0,0,0,3,1234,0,8,0,0
268,TRANSFER,13075.45,148996.68,135921.23,0.93,1,0,0,2,1691,0,4,0,0
476,CASH_OUT,15427.35,122518.1,107090.75,1.41,1,0,1,1,182,0,20,0,0
379,CASH_OUT,11193.29,35395.0,24201.71,1.42,0,0,0,2,881,0,19,0,0
3,PAYMENT,4323.97,12569.95,8245.98,1.51,0,0,1,3,166,0,3,0,0
450,DEBIT,10593.98,49115.76,38521.78,1.38,0,1,1,3,2401,0,18,0,0
645,TRANSFER,413544.14,462268.9,48724.76,11.26,1,1,5,13,5,0,21,1,1
376,PAYMENT,14357.15,34965.42,20608.27,0.27,0,1,0,0,1940,0,16,0,0
592,CASH_OUT,15755.64,186261.38,170505.74,0.94,1,0,0,0,2295,0,16,0,0
372,PAYMENT,365.8,541.96,176.16,2.07,0,1,0,2,397,0,12,0,0
172,TRANSFER,5097.41,27762.28,22664.87,0.26,0,0,0,0,1975,0,4,0,0
461,PAYMENT,429.41,2128.23,1698.82,0.94,1,0,0,1,1163,0,5,0,0
569,TRANSFER,23681.75,97805.41,74123.66,1.8,0,0,0,0,1557,0,17,0,0
620,PAYMENT,6045.42,48504.0,42458.58,1.22,0,1,1,0,1598,0,20,0,0
609,DEBIT,14080.7,133632.18,119551.48,1.02,0,0,1,1,1918,0,9,0,0
404,PAYMENT,6162.22,82731.71,76569.49,0.46,1,0,1,2,924,0,20,0,0
341,TRANSFER,11308.16,104907.71,93599.55,1.09,0,0,0,1,2247,0,5,0,0
728,CASH_OUT,18593.96,226426.31,207832.35,1.68,0,0,1,1,1520,0,8,0,0
676,TRANSFER,2233.59,5474.03,3240.44,0.95,0,1,0,2,559,0,4,0,0
341,CASH_OUT,16500.24,53756.79,37256.55,1.23,0,1,1,3,127,0,5,0,0
399,CASH_OUT,2153.41,21230.92,19077.51,2.03,0,0,1,0,2125,0,15,0,0
724,TRANSFER,367792.35,426593.29,58800.94,17.42,1,1,4,6,139,2,4,3,1
99,PAYMENT,19299.58,28454.39,9154.81,1.01,0,0,1,1,195,0,3,0,0
544,TRANSFER,22700.63,294309.53,271608.9,1.46,0,0,1,1,1949,0,16,0,0
37,DEBIT,22066.41,60831.26,38764.85,1.22,0,0,0,1,1590,0,13,0,0
606,PAYMENT,24853.47,171947.12,147093.65,2.01,0,0,1,2,2483,0,6,0,0
197,CASH_OUT,484.63,3603.27,3118.64,0.4,0,0,0,2,404,0,5,0,0
198,TRANSFER,9757.77,60506.2,50748.43,0.85,0,0,0,3,1208,0,6,0,0
722,PAYMENT,21667.09,292690.05,271022.96,1.41,0,0,1,2,2314,0,2,0,0
346,TRANSFER,11995.73,155077.02,143081.29,2.15,0,1,1,0,2204,0,10,0,0
653,CASH_OUT,17587.51,93331.27,75743.76,1.21,0,1,1,0,228,0,5,0,0
664,CASH_OUT,8977.74,131977.95,123000.21,1.43,1,1,1,0,2420,0,16,0,0
535,TRANSFER,5903.44,23086.93,17183.49,1.38,0,0,1,1,2262,0,7,0,0
169,TRANSFER,294320.15,287840.32,0.0,15.11,1,0,7,14,24,0,1,3,1
77,PAYMENT,6462.63,85445.71,78983.08,0.94,0,0,1,2,1871,0,5,0,0
93,DEBIT,2989.1,24397.17,21408.07,0.29,0,0,0,1,2224,0,21,0,0
592,TRANSFER,24833.25,330940.13,306106.88,1.17,0,0,1,2,475,0,16,0,0
237,TRANSFER,13723.27,69911.13,56187.86,1.83,1,0,0,3,2150,0,21,0,0
62,PAYMENT,5905.97,21419.55,15513.58,1.97,1,1,1,0,1823,0,14,0,0
215,PAYMENT,20146.69,227051.58,206904.89,0.97,1,0,0,3,897,0,23,0,0
720,PAYMENT,18047.1,91474.31,73427.21,1.0,0,0,0,1,602,0,0,0,0
282,PAYMENT,8586.74,52127.2,43540.46,0.77,1,1,1,0,1662,0,18,0,0
224,TRANSFER,18523.74,72507.71,53983.97,0.99,1,0,0,1,358,0,8,0,0
711,CASH_OUT,179776.4,211849.93,32073.53,5.44,1,1,8,14,150,2,15,4,1
608,PAYMENT,2468.25,8279.02,5810.77,1.55,0,0,0,3,430,0,8,0,0
305,DEBIT,24533.83,90901.16,66367.33,0.21,0,0,1,0,583,0,17,0,0
524,CASH_OUT,422471.87,415459.38,0.0,11.84,0,1,7,9,44,0,20,3,1
265,PAYMENT,20698.89,297207.64,276508.75,1.48,0,1,0,0,2359,0,1,0,0
472,CASH_OUT,3079.73,10432.96,7353.23,1.32,0,1,1,3,760,0,16,0,0
370,DEBIT,20414.43,248362.49,227948.06,1.76,0,1,0,2,2338,0,10,0,0
689,TRANSFER,20605.77,174926.72,154320.95,0.19,0,0,1,1,2444,0,17,0,0
325,CASH_OUT,20027.56,224499.27,204471.71,1.98,1,1,0,1,301,0,13,0,0
302,DEBIT,10359.68,39827.7,29468.02,0.35,0,1,1,2,1834,0,14,0,0
703,TRANSFER,12900.41,114687.89,101787.48,1.53,0,0,1,3,769,0,7,0,0
266,PAYMENT,16093.22,65292.09,49198.87,0.93,1,0,1,0,1908,0,2,0,0
656,CASH_OUT,383235.94,372169.94,0.0,8.47,1,0,4,8,134,1,8,4,1
695,PAYMENT,12053.27,163035.88,150982.61,1.77,1,0,0,0,502,0,23,0,0
563,CASH_OUT,20671.49,229362.22,208690.73,2.02,0,0,1,2,2400,0,11,0,0
270,PAYMENT,7214.24,105755.1,98540.86,1.53,0,0,1,2,2077,0,6,0,0
405,CASH_OUT,441032.34,482729.77,41697.43,6.52,1,0,3,11,143,1,21,3,1
724,DEBIT,18939.77,209803.56,190863.79,1.61,0,0,1,2,828,0,4,0,0
737,TRANSFER,20919.71,166915.5,145995.79,2.09,0,0,1,0,1027,0,17,0,0
225,DEBIT,9496.55,84804.04,75307.49,1.9,0,0,1,3,1738,0,9,0,0
29,CASH_OUT,1762.73,21294.06,19531.33,0.81,0,0,1,0,224,0,5,0,0
575,CASH_OUT,8324.65,90612.13,82287.48,1.66,0,1,0,0,2470,0,23,0,0
613,DEBIT,9618.02,38550.48,28932.46,1.31,0,0,1,1,789,0,13,0,0
588,PAYMENT,2522.5,29812.52,27290.02,1.32,1,0,0,1,1318,0,12,0,0
18,TRANSFER,19913.22,259360.93,239447.71,0.12,0,0,1,3,542,0,18,0,0
119,TRANSFER,24575.65,66812.95,42237.3,1.99,1,0,1,3,252,0,23,0,0
662,TRANSFER,17982.94,192420.01,174437.07,0.26,0,1,1,2,801,0,14,0,0
255,DEBIT,7881.53,86067.82,78186.29,0.23,0,0,0,1,586,0,15,0,0
436,PAYMENT,15265.74,187965.68,172699.94,1.12,1,0,0,0,1291,0,4,0,0
490,PAYMENT,11457.28,66812.52,55355.24,1.42,0,0,0,2,2307,0,10,0,0
742,TRANSFER,16242.87,92424.07,76181.2,0.89,1,0,0,2,555,0,22,0,0
729,PAYMENT,23797.45,249036.81,225239.36,0.41,0,0,0,2,468,0,9,0,0
587,DEBIT,21969.54,289536.78,267567.24,1.81,0,1,1,3,1822,0,11,0,0
198,PAYMENT,11687.21,144996.99,133309.78,1.05,0,1,1,3,985,0,6,0,0
465,PAYMENT,6758.79,59098.14,52339.35,1.55,0,1,1,2,484,0,9,0,0
612,PAYMENT,13510.38,157319.44,143809.06,1.97,1,0,1,2,1478,0,12,0,0
310,CASH_OUT,19267.71,183832.07,164564.36,1.93,0,0,0,0,1889,0,22,0,0
558,CASH_OUT,23882.67,190282.94,166400.27,0.31,0,1,0,0,839,0,6,0,0
725,PAYMENT,20418.35,180576.83,160158.48,0.47,0,0,1,2,1146,0,5,0,0
141,DEBIT,19379.0,44597.14,25218.14,1.89,1,0,1,0,282,0,21,0,0
240,CASH_OUT,112938.01,132795.88,19857.87,3.8,1,1,3,12,162,0,0,3,1
220,PAYMENT,12483.58,153548.53,141064.95,0.48,1,1,0,1,989,0,4,0,0
644,PAYMENT,14745.82,125202.76,110456.94,1.44,0,1,1,2,771,0,20,0,0
123,PAYMENT,8746.91,49704.52,40957.61,0.91,0,0,0,0,2368,0,3,0,0
556,TRANSFER,208200.61,242307.06,34106.45,11.13,1,1,3,14,107,0,4,4,1
313,TRANSFER,288204.19,251880.54,0.0,4.82,1,1,7,10,172,0,1,4,1
189,PAYMENT,9315.13,60147.85,50832.72,1.22,0,1,1,1,2357,0,21,0,0
274,CASH_OUT,5727.95,27735.19,22007.24,0.36,0,0,1,2,2289,0,10,0,0
192,CASH_OUT,24622.78,148544.73,123921.95,0.12,0,0,0,1,1560,0,0,0,0
596,PAYMENT,806.61,5121.75,4315.14,1.7,0,0,1,0,1747,0,20,0,0
576,PAYMENT,22901.71,107239.17,84337.46,1.41,0,0,1,0,1956,0,0,0,0
516,PAYMENT,17561.84,214182.13,196620.29,1.85,1,0,0,0,2203,0,12,0,0
323,TRANSFER,342354.37,308914.33,0.0,4.74,0,1,4,13,100,2,11,1,1
547,PAYMENT,7973.46,35355.87,27382.41,0.55,0,0,0,2,1301,0,19,0,0
411,PAYMENT,1879.15,16919.17,15040.02,0.5,1,0,1,2,1126,0,3,0,0
637,DEBIT,22145.05,290246.79,268101.74,2.15,0,0,1,0,509,0,13,0,0
678,PAYMENT,1877.47,20135.24,18257.77,1.2,0,0,1,1,131,0,6,0,0
37,PAYMENT,16584.89,153833.01,137248.12,0.17,1,0,1,1,211,0,13,0,0
237,CASH_OUT,165692.02,188088.71,22396.69,4.49,1,1,7,15,145,0,21,1,1
517,CASH_OUT,2813.93,16811.7,13997.77,1.77,1,0,1,2,2274,0,13,0,0
28,PAYMENT,3528.8,20891.11,17362.31,1.8,0,0,1,1,233,0,4,0,0
650,PAYMENT,6888.25,100844.05,93955.8,1.02,0,0,1,2,934,0,2,0,0
274,TRANSFER,24021.03,218636.19,194615.16,0.66,0,0,0,3,232,0,10,0,0
209,TRANSFER,61558.35,70699.07,9140.72,6.07,1,1,2,13,81,1,17,4,1
487,PAYMENT,17363.05,204449.65,187086.6,1.15,1,1,0,3,534,0,7,0,0
551,TRANSFER,352978.74,300757.01,0.0,4.97,0,1,5,15,170,2,23,2,1
732,TRANSFER,19484.72,50238.96,30754.24,1.09,0,0,1,2,470,0,12,0,0
432,DEBIT,17919.75,126811.49,108891.74,1.28,0,0,1,3,732,0,0,0,0
82,CASH_OUT,19633.18,94804.28,75171.1,0.82,0,0,0,2,1126,0,10,0,0
467,PAYMENT,1182.22,7054.02,5871.8,1.55,0,0,1,0,1268,0,11,0,0
52,CASH_OUT,24942.65,40379.43,15436.78,0.89,0,0,0,1,1731,0,4,0,0
649,DEBIT,13214.02,114472.81,101258.79,0.35,1,0,1,3,578,0,1,0,0
400,PAYMENT,14922.36,56672.38,41750.02,0.65,0,1,0,3,2028,0,16,0,0
174,CASH_OUT,15543.96,122294.96,106751.0,0.62,0,1,1,3,2373,0,6,0,0
738,TRANSFER,12143.12,40248.78,28105.66,1.11,0,0,0,1,896,0,18,0,0
609,CASH_OUT,3080.39,22555.04,19474.65,1.99,0,1,0,0,1930,0,9,0,0
618,DEBIT,14045.66,102838.39,88792.73,0.54,0,1,1,1,1015,0,18,0,0
514,DEBIT,4969.76,25692.29,20722.53,1.97,0,0,0,2,1023,0,10,0,0
719,TRANSFER,19514.5,118102.57,98588.07,0.49,0,0,0,3,525,0,23,0,0
677,PAYMENT,5129.08,65164.03,60034.95,1.21,0,1,0,1,1380,0,5,0,0
549,CASH_OUT,271970.85,316877.36,44906.51,11.52,0,1,8,16,120,0,21,3,1
566,CASH_OUT,11763.26,165457.27,153694.01,0.14,0,0,0,1,1487,0,14,0,0
482,DEBIT,16825.97,105051.53,88225.56,0.45,0,1,0,3,1293,0,2,0,0
682,TRANSFER,301071.35,271187.75,0.0,5.48,0,0,2,7,74,0,10,4,1
73,CASH_OUT,430892.81,402372.43,0.0,15.23,1,1,8,14,159,1,1,2,1
389,DEBIT,7794.06,109328.96,101534.9,0.56,1,0,0,2,1243,0,5,0,0
384,TRANSFER,19017.62,259170.03,240152.41,2.19,0,0,0,3,729,0,0,0,0
297,TRANSFER,3553.59,38565.59,35012.0,0.21,0,0,1,0,2033,0,9,0,0
41,TRANSFER,438079.02,361336.42,0.0,13.74,1,1,2,7,100,1,17,1,1
567,TRANSFER,222339.34,180733.84,0.0,3.6,1,1,3,13,136,0,15,1,1
627,CASH_OUT,5139.08,61637.46,56498.38,0.63,0,0,1,2,753,0,3,0,0
66,TRANSFER,2908.23,24404.64,21496.41,0.67,0,0,0,2,675,0,18,0,0
612,CASH_OUT,17081.74,28654.08,11572.34,1.99,1,0,1,3,1986,0,12,0,0
1,PAYMENT,14971.77,218795.61,203823.84,0.23,0,0,1,0,2261,0,1,0,0
288,CASH_OUT,8699.32,68178.49,59479.17,1.02,0,0,1,0,953,0,0,0,0
687,PAYMENT,19259.42,282441.42,263182.0,1.32,1,0,0,0,1720,0,15,0,0
576,TRANSFER,19037.27,61422.48,42385.21,1.08,0,0,1,0,896,0,0,0,0
100,PAYMENT,14099.5,79663.56,65564.06,0.2,0,0,0,2,2199,0,4,0,0
517,TRANSFER,6699.63,85136.52,78436.89,1.03,0,1,0,1,2454,0,13,0,0
76,TRANSFER,20108.01,109964.37,89856.36,1.17,0,1,1,3,216,0,4,0,0
111,TRANSFER,372783.14,410972.53,38189.39,11.36,1,1,5,15,166,1,15,3,1
444,CASH_OUT,8619.87,14954.44,6334.57,0.45,1,0,0,1,545,0,12,0,0
353,CASH_OUT,4219.85,53806.39,49586.54,0.83,0,0,1,2,1024,0,17,0,0
422,CASH_OUT,9706.56,104308.05,94601.49,0.99,1,0,0,2,2339,0,14,0,0
732,TRANSFER,16328.87,68282.87,51954.0,2.11,1,0,0,1,1323,0,12,0,0
83,CASH_OUT,23496.92,134604.05,111107.13,1.7,0,0,0,0,985,0,11,0,0
86,TRANSFER,21431.2,124386.57,102955.37,0.9,0,1,0,1,1532,0,14,0,0
359,PAYMENT,2254.09,9366.98,7112.89,1.31,0,0,0,0,1620,0,23,0,0
637,CASH_OUT,6657.51,85298.58,78641.07,0.83,0,0,1,3,1279,0,13,0,0
6,CASH_OUT,7581.14,14434.41,6853.27,0.85,0,0,0,3,2037,0,6,0,0
743,PAYMENT,15782.21,155722.31,139940.1,2.18,0,0,0,0,254,0,23,0,0
530,CASH_OUT,164002.86,167171.81,3168.95,15.71,1,1,8,18,22,0,2,1,1
104,PAYMENT,4672.93,50863.77,46190.84,1.32,0,0,1,0,644,0,8,0,0
278,PAYMENT,6462.49,94751.21,88288.72,0.3,1,1,0,1,1244,0,14,0,0
739,PAYMENT,19089.87,241546.33,222456.46,0.11,0,0,0,0,980,0,19,0,0
294,PAYMENT,12920.13,131309.91,118389.78,0.23,0,0,1,1,1733,0,6,0,0
505,DEBIT,12338.45,69473.13,57134.68,0.32,0,0,1,0,170,0,1,0,0
617,CASH_OUT,195902.59,163430.36,0.0,15.52,1,1,6,9,146,1,17,1,1
188,PAYMENT,4036.77,22749.28,18712.51,0.85,0,0,1,2,1708,0,20,0,0
173,PAYMENT,7117.38,67814.93,60697.55,1.17,0,1,0,2,1623,0,5,0,0
170,CASH_OUT,11792.66,15061.73,3269.07,0.23,0,0,0,3,1029,0,2,0,0
274,CASH_OUT,164811.2,155803.06,0.0,14.85,0,1,5,10,2,0,10,3,1
380,DEBIT,23791.0,297958.92,274167.92,0.57,1,1,0,0,276,0,20,0,0
555,PAYMENT,19189.23,81205.55,62016.32,0.1,1,1,0,0,2368,0,3,0,0
428,DEBIT,4342.1,59731.23,55389.13,1.03,0,0,0,2,487,0,20,0,0
337,DEBIT,140.71,1478.52,1337.81,1.86,0,1,1,2,1140,0,1,0,0
595,DEBIT,21042.32,268795.26,247752.94,0.71,0,0,1,3,2229,0,19,0,0
635,PAYMENT,2291.38,4448.74,2157.36,1.28,0,0,0,2,1889,0,11,0,0
286,DEBIT,933.98,13882.03,12948.05,0.4,0,0,1,3,525,0,22,0,0
103,PAYMENT,13161.42,38050.55,24889.13,0.33,0,0,0,1,1240,0,7,0,0
738,DEBIT,519.99,2085.24,1565.25,1.29,0,0,1,2,357,0,18,0,0
684,DEBIT,6889.3,9606.49,2717.19,2.11,0,0,1,0,897,0,12,0,0
548,DEBIT,21301.86,119091.07,97789.21,0.52,1,1,1,1,1463,0,20,0,0
361,TRANSFER,14280.71,140122.96,125842.25,1.43,1,0,1,3,2004,0,1,0,0
616,PAYMENT,7608.41,85981.65,78373.24,1.46,1,0,0,3,768,0,16,0,0
440,PAYMENT,2788.36,32069.42,29281.06,1.04,1,0,0,2,2205,0,8,0,0
56,PAYMENT,10189.34,123484.42,113295.08,0.75,0,1,1,1,2329,0,8,0,0
684,DEBIT,15231.8,152068.3,136836.5,0.38,0,0,1,3,394,0,12,0,0
149,PAYMENT,5310.32,33873.66,28563.34,2.15,1,0,0,1,1003,0,5,0,0
586,TRANSFER,18604.02,129770.51,111166.49,1.88,1,0,1,1,1912,0,10,0,0
580,PAYMENT,6856.8,53529.09,46672.29,1.83,0,1,1,0,1226,0,4,0,0
373,DEBIT,530.63,3576.24,3045.61,2.18,0,0,0,3,2181,0,13,0,0
579,CASH_OUT,954.82,2203.43,1248.61,1.45,0,0,0,0,1653,0,3,0,0
144,CASH_OUT,22690.6,228272.29,205581.69,0.53,1,0,1,2,605,0,0,0,0
458,TRANSFER,246095.34,245876.56,0.0,16.07,1,1,6,15,148,2,2,3,1
590,DEBIT,21867.58,249398.8,227531.22,0.42,1,0,1,3,2464,0,14,0,0
522,DEBIT,3641.02,32410.98,28769.96,0.54,1,1,1,3,2359,0,18,0,0
170,PAYMENT,20295.73,87164.03,66868.3,0.73,0,0,0,3,164,0,2,0,0
435,TRANSFER,3155.22,26645.01,23489.79,1.87,0,0,0,1,1457,0,3,0,0
311,CASH_OUT,18825.88,131210.66,112384.78,0.91,1,0,0,2,953,0,23,0,0
728,CASH_OUT,17948.59,248203.36,230254.77,1.11,0,0,1,2,392,0,8,0,0
58,TRANSFER,12449.37,106960.9,94511.53,0.72,0,0,0,1,342,0,10,0,0
666,DEBIT,1514.81,6231.15,4716.34,0.62,0,0,1,2,2363,0,18,0,0
130,PAYMENT,16184.25,81940.18,65755.93,1.92,0,1,1,1,1090,0,10,0,0
302,PAYMENT,10367.47,120975.81,110608.34,0.97,1,0,0,3,631,0,14,0,0
135,DEBIT,19504.22,90074.01,70569.79,1.33,0,0,1,2,2460,0,15,0,0
51,DEBIT,20309.15,55124.02,34814.87,0.67,0,1,1,2,1855,0,3,0,0
551,PAYMENT,989.18,12352.48,11363.3,1.15,0,1,1,3,967,0,23,0,0
646,PAYMENT,2038.09,18360.18,16322.09,0.31,0,0,1,3,1368,0,22,0,0
180,TRANSFER,11172.55,61022.08,49849.53,0.69,0,0,0,2,346,0,12,0,0
57,PAYMENT,10782.47,94572.15,83789.68,1.08,1,1,0,3,1410,0,9,0,0
219,CASH_OUT,7084.04,15172.96,8088.92,1.67,0,0,0,1,1816,0,3,0,0
170,TRANSFER,1862.55,3367.05,1504.5,0.51,0,0,0,1,1090,0,2,0,0
561,PAYMENT,22345.38,214324.36,191978.98,1.53,0,0,0,2,431,0,9,0,0
195,TRANSFER,24056.72,335729.11,311672.39,1.86,1,0,1,0,2003,0,3,0,0
188,TRANSFER,6008.35,63083.17,57074.82,1.01,0,0,0,3,1066,0,20,0,0
687,CASH_OUT,13625.27,39608.33,25983.06,1.24,0,1,1,1,1458,0,15,0,0
658,DEBIT,5042.92,75026.44,69983.52,2.01,0,1,0,1,462,0,10,0,0
314,CASH_OUT,23349.88,42751.99,19402.11,0.8,0,0,0,1,1318,0,2,0,0
395,CASH_OUT,18460.05,176969.64,158509.59,0.94,0,0,0,1,1290,0,11,0,0
28,TRANSFER,1527.48,3521.35,1993.87,1.17,0,0,1,0,2406,0,4,0,0
44,DEBIT,2691.34,21943.27,19251.93,0.65,0,0,0,3,1444,0,20,0,0
394,PAYMENT,6757.51,80615.21,73857.7,0.88,0,0,1,0,1161,0,10,0,0
506,TRANSFER,16496.24,87698.56,71202.32,0.26,0,0,0,3,1347,0,2,0,0
623,PAYMENT,12969.32,104108.68,91139.36,0.46,0,0,1,3,2168,0,23,0,0
571,PAYMENT,17739.56,152486.44,134746.88,2.14,0,0,1,1,1974,0,19,0,0
204,DEBIT,423.66,4935.58,4511.92,1.83,0,0,1,2,336,0,12,0,0
259,PAYMENT,9773.67,21820.47,12046.8,0.8,1,0,1,2,2412,0,19,0,0
21,CASH_OUT,1625.47,5354.19,3728.72,0.45,1,0,1,3,1128,0,21,0,0
541,PAYMENT,20529.14,109197.82,88668.68,1.79,0,0,0,3,348,0,13,0,0
371,TRANSFER,20504.73,140463.19,119958.46,1.17,0,0,0,2,178,0,11,0,0
